Place URL,Place Name,Star Rating,Number of Ratings,Place Type,Cost (if applicable),Address,Number,Availability
https://www.facebook.com/pages/Cox-Family-Medicine-Associates/104778519601356,Cox Family Medicine Associates,3.5,4,Chiropractor,,3850 S National,#ERROR!,Opens tomorrow
https://www.facebook.com/drmfalukos/,"Falukos Chiropractic & Wellness, LLC",5,2,Chiropractor,$,1762 E. Cherry St.,#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Breast-Care-Clinic/126715144073267,Breast Care Clinic,,,Chiropractor,,3850 S National Ave,#ERROR!,Always Open
https://www.facebook.com/Randall-W-Payne-DC-140736682653611/,"Randall W. Payne, D.C.",5,6,Chiropractor,,3756 S Fremont Ave,#ERROR!,Opens tomorrow
https://www.facebook.com/Benton-Chiropractic-197990496880909/,Benton Chiropractic,5,1,Chiropractor,,1439 E Primrose St,#ERROR!,Opens Thursday
https://www.facebook.com/pages/Smith-Glenn-Calloway-Clinic/1422563744740392,Smith-Glenn-Calloway Clinic,,,Chiropractor,,,,
https://www.facebook.com/AskmeDrMike/,Ask me Dr Mike at Family Back & Neck Care Centre,,,Chiropractor,,1440 W. Republic Rd,#ERROR!,
https://www.facebook.com/Camelot-Chiropractic-Care-1465658530337415/,Camelot Chiropractic Care,,,Chiropractor,,2319 S Campbell Ave,#ERROR!,Opens tomorrow
https://www.facebook.com/Chiropractic-Arts-Building-682590281756286/,Chiropractic Arts Building,,,Chiropractor,,2740 E Sunshine St,#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Hilton-Health-and-Wellness/121906824593384,Hilton Health and Wellness,,,Family Medicine Practice,,"1215  Deadra Dr, Lebanon, Missouri",#ERROR!,
https://www.facebook.com/pages/Hilton-Health-and-Wellness-Chiropractic-LLC/103535936379507,Hilton Health and Wellness Chiropractic L.L.C.,,,Doctor,,"269 E Elm St, Lebanon, Missouri",#ERROR!,
https://www.facebook.com/BackToHealthChiropracticCenterLLC/,Back to Health Chiropractic Center LLC,5,22,Acupuncture,,"617 N Jefferson Ave, Lebanon, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Chiropractic-Pain-Relief-Centrs-PC/1648950512009235,"Chiropractic Pain Relief Centrs, PC",,,Chiropractor,,"212  Vance Rd, Lebanon, Missouri",#ERROR!,
https://www.facebook.com/crockerchiro/,Crocker Chiropractic LLC,5,20,Chiropractor,$$,"464 N Jefferson Ave, Lebanon, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/chiropracticbyhilton/,Chiropractic By Hilton,5,20,Chiropractor,$$,"281 S Jefferson Ave, Lebanon, Missouri",Opens tomorrow,
https://www.facebook.com/Bays-Chiropractic-129956776802/,Bays Chiropractic,4.5,27,Chiropractor,$$,"212 Vance Rd, Lebanon, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/whittychiropractic/,Whitty Chiropractic,4.2,5,Chiropractor,,"702 Owens Dr, Lebanon, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/HayesChiro92/,Hayes Chiropractic,,,Medical & Health,,"1409 W Elm St., Lebanon, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Unverzagt-Chiropractic-Center/159300340767588,Unverzagt Chiropractic Center,,,Chiropractor,,"331 W Elm St, Lebanon, Missouri",#ERROR!,
https://www.facebook.com/TheJointArcadia/,The Joint Chiropractic,4.3,7,Chiropractor,$$,"4325 E. Indian School Road, #115, Phoenix, Arizona",#ERROR!,Open Now
https://www.facebook.com/b2lchiropractic/,Back To Life Chiropractic,5,5,Chiropractor,,"4045 E Bell Rd, Ste 107",#ERROR!,Closes in 35 minutes
https://www.facebook.com/drtimmie916/,Dr. Timmie Fuehrer DC,5,9,Chiropractor,,"531 East Lynwood St, Phoenix, Arizona",#ERROR!,Opens Saturday
https://www.facebook.com/pages/West-Valley-LDC-Postal-facility/415952808422024,West Valley L&DC (Postal facility),3.2,11,Post Office,,"620 N 47th Ave, Phoenix, Arizona",,
https://www.facebook.com/drmaryyiassemides/,Dr. Maria Yiassemides P.A.,5,3,Chiropractor,,"3421 Sweet Air Rd, Ste 5, Phoenix, Maryland",#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Sobel-Family-Medicine/162701407097140,Sobel Family Medicine,4.5,22,Chiropractor,,4550 E. Bell Road,#ERROR!,Closes in 5 minutes
https://www.facebook.com/pages/Central-Camelback-Chiropractic-Clinic/162500477107291,Central Camelback Chiropractic Clinic,4.3,6,Chiropractor,,114 W Camelback Rd,#ERROR!,Closes in 5 minutes
https://www.facebook.com/phoebebitsy/,Heath Chiropractic Center,5,5,Chiropractor,$$,"2423 W Dunlap Ave, Ste 170",#ERROR!,Closes in 5 minutes
https://www.facebook.com/desertvalleychiropractic/,Desert Valley Chiropractic,5,30,Chiropractor,,720 E Thunderbird Rd Ste 1,#ERROR!,Closes in 35 minutes
https://www.facebook.com/pages/Tim-M-Rhoads/180559628964817,Tim M. Rhoads,,,Chiropractor,,"602 W 6th St, Rolla, Missouri",#ERROR!,
https://www.facebook.com/pages/Seller-Clyde-Dc-Chiropractor/1741132806115197,Seller Clyde Dc Chiropractor,,,Chiropractor,,"806 E State Route 72, Rolla, Missouri",#ERROR!,
https://www.facebook.com/pages/Dr-Aaron-A-Heitman-DC/1692756527652061,Dr. Aaron A. Heitman D.C.,,,Chiropractor,,"806a E State Route 72, Rolla, Missouri",#ERROR!,
https://www.facebook.com/Moreland-Chiropractic-Clinic-158873207463465/,Moreland Chiropractic Clinic,5,19,Chiropractor,$,"1410 E State Route 72, Rolla, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/chirospinalrehab/,Chiropractic & Spinal Rehab LLC,5,8,Chiropractor,,"806 A State Route 72 E, Rolla, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/drkeithpeterson/,Dr. Keith Peterson - Chiropractic and Acupuncture Services,5,1,Chiropractor,,"1311 Forum Drive, Suite A, Rolla, Missouri",#ERROR!,
https://www.facebook.com/pages/Singer-Alan-Chiropractor/137931089588173,Singer Alan Chiropractor,,,Chiropractor,,"809 Marti Dr, Rolla, Missouri",#ERROR!,Always Open
https://www.facebook.com/pages/Inspiration-Center/104222842978063,Inspiration Center,,,Chiropractor,,"13345 Christopher Dr, Rolla, Missouri",#ERROR!,
https://www.facebook.com/pages/Kessinger-Chiropractic/486086098243785,Kessinger Chiropractic,,,Chiropractor,,"411 W State Route 72, Rolla, Missouri",#ERROR!,
https://www.facebook.com/pages/Mr-Danny-Keith-Peterson-DC/232062580493073,Mr. Danny Keith Peterson DC,,,Medical Center,,"601 E Mccarty St, Jefferson City, Missouri",#ERROR!,
https://www.facebook.com/pages/Kayser-J-S-DR-DC-Fiaca/157745284256576,Kayser J S DR DC Fiaca,,,Chiropractor,,"1011 Southwest Blvd, Jefferson City, Missouri",#ERROR!,Always Open
https://www.facebook.com/pages/The-Travel-Clinic/176624932750610,The Travel Clinic,,,Chiropractor,,"200 Saint Marys Plz, Jefferson City, Missouri",#ERROR!,Always Open
https://www.facebook.com/pages/Roger-Wyatt-Owens-DC/226717067696478,Roger Wyatt Owens D.C.,,,Chiropractor,,"3349 American Ave Suite B, Jefferson City, Missouri",#ERROR!,
https://www.facebook.com/pages/Dr-Paul-Dupuis-DC/266257077054504,Dr. Paul Dupuis D.C.,,,Chiropractor,,"416 E High St, Jefferson City, Missouri",#ERROR!,
https://www.facebook.com/pages/Advanced-Spinal-Rejuvenation/312493392435905,Advanced Spinal Rejuvenation,,,Chiropractor,,"3216 Emerald Ln Ste A, Jefferson City, Missouri",#ERROR!,
https://www.facebook.com/pages/Jefferson-City-Foot-Ankle-Clinic/438486059683491,Jefferson City Foot & Ankle Clinic,,,Chiropractor,,"1433 Southwest Blvd, Jefferson City, Missouri",#ERROR!,Always Open
https://www.facebook.com/pages/Bart-V-Rhoads/495334653982728,Bart V Rhoads,,,Chiropractor,,"915 Southwest Blvd Ste H, Jefferson City, Missouri",#ERROR!,
https://www.facebook.com/pages/Roger-E-Dixon-DC/507638256061346,Roger E Dixon DC,,,Chiropractor,,"3349 American Ave, Jefferson City, Missouri",#ERROR!,
https://www.facebook.com/pages/Roger-Eugene-Dixon/551183265057629,Roger Eugene Dixon,,,Chiropractor,,"3349 American Ave Ste B, Jefferson City, Missouri",#ERROR!,
https://www.facebook.com/drknaupdc/,"Dr. Nick Knaup, DC",,,Chiropractor,,"3349 American Ave, Ste B",#ERROR!,Opens tomorrow
https://www.facebook.com/Downtown-Chiropractic-Acupuncture-Clinic-143260859079268/,Downtown Chiropractic & Acupuncture Clinic,5,12,Chiropractor,,416 E High St,#ERROR!,Opens tomorrow
https://www.facebook.com/Dr-Ned-Hug-Chiro-West-488270954711887/,Dr. Ned Hug/ Chiro West,,,Chiropractor,,3432 West Truman Suite 104,#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Capital-Region-Center-for-Mental-Wellness/951402801541365,Capital Region Center for Mental Wellness,5,1,Chiropractor,,1432 Southwest Blvd,#ERROR!,Always Open
https://www.facebook.com/Chiro-West-Chiropractic-134173006635105/,Chiro West Chiropractic,5,1,Chiropractor,,"3432 W Truman Blvd, Ste 104",#ERROR!,
https://www.facebook.com/pages/Steven-Menard-SDC-Fiama/129063920761523,Steven Menard SDC Fiama,,,Chiropractor,,"201 W Broadway, Columbia, Missouri",#ERROR!,
https://www.facebook.com/pages/Samuel-Thomas-Henley/208203146180727,Samuel Thomas Henley,,,Chiropractor,,"2804 Forum Blvd Ste 1A, Columbia, Missouri",#ERROR!,
https://www.facebook.com/pages/Brett-Taylor-DC/198686877139343,Brett Taylor DC,,,Chiropractor,,"1 E Broadway, Columbia, Missouri",#ERROR!,
https://www.facebook.com/pages/Brooks-M-Travis/197620003915455,Brooks M Travis,,,Chiropractor,,"3400 Buttonwood Dr Ste C, Columbia, Missouri",#ERROR!,
https://www.facebook.com/pages/Nicholas-L-Wanna/183137538706523,Nicholas L Wanna,,,Chiropractor,,"3302 W Broadway Business Park Ct Ste D, Columbia, Missouri",#ERROR!,
https://www.facebook.com/pages/Curt-Matthew-Kippenberger/181540228867656,Curt Matthew Kippenberger,,,Chiropractor,,"4200 Merchant St, Columbia, Missouri",#ERROR!,
https://www.facebook.com/pages/Hammons-Hank/166489830030504,Hammons Hank,,,Chiropractor,,"1783 S El Centro Ct, Columbia, Missouri",#ERROR!,
https://www.facebook.com/pages/Accident-Pain-Clinic/158483384512989,Accident & Pain Clinic,,,Chiropractor,,"27 Conley Rd, Columbia, Missouri",#ERROR!,Always Open
https://www.facebook.com/pages/Mid-Missouri-Clinic-of-Chiropractic/144362175933041,Mid Missouri Clinic of Chiropractic,,,Chiropractor,,"4040 Rangeline St Ste 104, Columbia, Missouri",#ERROR!,
https://www.facebook.com/pages/Travis-Chiropractic-Center/141848615861981,Travis Chiropractic Center,,,Chiropractor,,"3400  Buttonwood Dr, Columbia, Missouri",#ERROR!,
https://www.facebook.com/columbiachiropracticcenter/,Columbia Chiropractic Center,5,12,Chiropractor,,"1 E Broadway, Ste C-1",#ERROR!,Opens tomorrow
https://www.facebook.com/stonebridgefamilychiropracticofcolumbia/,Stone Bridge Family Chiropractic,5,9,Chiropractor,,919 Alley A,#ERROR!,Opens Thursday
https://www.facebook.com/SeasonsOfHealthChiropractic/,Seasons of Health Chiropractic LLC,5,23,Chiropractor,,3201 S Providence Rd,#ERROR!,
https://www.facebook.com/rosefamilychiropracticandwellness/,Rose Family Chiropractic,4.9,22,Chiropractor,,1401 Forum Blvd,#ERROR!,Opens tomorrow
https://www.facebook.com/CCGchiro/,Columbia Chiropractic Group,5,32,Chiropractor,,3302 Broadway Business Park Ct. Suite D,#ERROR!,Opens Thursday
https://www.facebook.com/Henley-Chiropractic-163699147013234/,Henley Chiropractic,4.5,15,Chiropractor,$$,"2804 Forum Blvd, Ste 1A",#ERROR!,Opens tomorrow
https://www.facebook.com/Compass-Chiropractic-and-Wellness-LLC-255080327996424/,Compass Chiropractic and Wellness LLC,5,14,Chiropractor,,"2516 Forum Blvd, Ste 102",#ERROR!,Opens tomorrow
https://www.facebook.com/MFCdifference/,Maxwell Family Chiropractic,4.9,17,Chiropractor,$$,2503 Bernadette Dr,#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Adams-Chiropractic/149407755088526,Adams Chiropractic,4.8,6,Chiropractor,,1506 Chapel Hill Rd Ste A,#ERROR!,
https://www.facebook.com/Rock-Bridge-Chiropractic-Wellness-Center-193195167386926/,Rock Bridge Chiropractic Wellness Center,4.6,5,Chiropractor,,"30 E Southampton Dr, Unit 105",#ERROR!,Opens tomorrow
https://www.facebook.com/APlusHealth/,A+ Healthcare Chiropractic,4.3,8,Chiropractor,,"3304 Broadway Business Park Ct, Ste I",#ERROR!,Opens tomorrow
https://www.facebook.com/pages/MU-Health-Care/1687754888181408,MU Health Care,5,1,Chiropractor,,1020 Hitt St,#ERROR!,
https://www.facebook.com/Columbia-Family-Chiropractic-150219358337367/,Columbia Family Chiropractic,4.8,16,Chiropractor,,4301 Rainbow Trout Dr Ste #103,#ERROR!,Opens tomorrow
https://www.facebook.com/Timberlake-Lotta-R-DC-Chiropractor-121988557860143/,"Timberlake Lotta R DC, Chiropractor",5,7,Chiropractor,,1511 Chapel Hill Rd,#ERROR!,
https://www.facebook.com/EricMSeeleyDC/,"Eric M. Seeley, DC",4.8,4,Chiropractor,,"1 E Broadway, Ste C1",#ERROR!,Opens tomorrow
https://www.facebook.com/Johnson-Chiropractic-Holistic-Health-Center-164936786865186/,Johnson Chiropractic & Holistic Health Center,5,8,Chiropractor,,"1109 Club Village Dr, Ste 104",#ERROR!,
https://www.facebook.com/midmissouriclinicofchiropractic/,Mid Missouri Clinic of Chiropractic,4.9,12,Chiropractor,,19 E Walnut Suite F,#ERROR!,Opens tomorrow
https://www.facebook.com/Columbia.MO.Chiropractor/,Advanced Spinal Rejuvenation Columbia,5,2,Chiropractor,,"2601 Rangeline St, Suite 105",#ERROR!,
https://www.facebook.com/Advanced-Chiropractic-Acupuncture-288397524534596/,Advanced Chiropractic & Acupuncture,,,Chiropractor,,201 W Broadway,#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Cristina-Stafford/121920544847870,Cristina Stafford,,,Chiropractor,,4040 Rangeline St Ste 104,#ERROR!,
https://www.facebook.com/DrDeborahABlainHolisticChiropracticHealthcare/,Dr. Deborah A. Blain Holistic Chiropractic Healthcare,4,2,Chiropractor,$$$,"1301 Vandiver Dr, Ste A",#ERROR!,Opens tomorrow
https://www.facebook.com/HanftChiro/,Hanft Family Chiropractic,4.9,11,Chiropractor,,"908 Rain Forest Pkwy, Ste B",#ERROR!,Opens tomorrow
https://www.facebook.com/Towne-Drive-Medical-Center-LLC-802677423135887/,"Towne Drive Medical Center, LLC",,,Chiropractor,,"1301 Vandiver Dr, Ste A",#ERROR!,
